time_sec,bus_id,stop_idx,onboard,headway_min
2460.000000,2,7,134,1.600000
2460.000000,3,9,0,1.600000
2460.000000,4,12,0,71.000000
2520.000000,0,7,136,57.000000
2520.000000,1,7,135,2.600000
2520.000000,2,7,134,2.600000
2520.000000,3,9,0,2.600000
2520.000000,4,12,0,72.000000
2580.000000,0,7,136,58.000000
2580.000000,1,7,135,3.600000
2580.000000,2,7,134,3.600000
2580.000000,3,9,0,3.600000
2580.000000,4,12,0,73.000000
2640.000000,0,7,136,59.000000
2640.000000,1,7,135,4.600000
2640.000000,2,7,134,4.600000
2640.000000,3,9,0,4.600000
2640.000000,4,12,0,74.000000
2700.000000,0,8,154,60.000000
2700.000000,1,8,153,5.600000
2700.000000,2,8,152,5.600000
2700.000000,3,9,0,5.600000
2700.000000,4,12,0,0.000000
2760.000000,0,8,181,61.000000
2760.000000,1,8,179,0.133333
2760.000000,2,8,178,0.133333
2760.000000,3,9,30,0.133333
2760.000000,4,12,0,1.000000
2820.000000,0,8,181,62.000000
2820.000000,1,8,179,1.133333
2820.000000,2,8,178,1.133333
2820.000000,3,9,60,1.133333
2820.000000,4,12,0,2.000000
2880.000000,0,8,181,63.000000
2880.000000,1,8,179,2.133333
2880.000000,2,8,178,2.133333
2880.000000,3,9,90,2.133333
2880.000000,4,12,0,3.000000
2940.000000,0,8,181,64.000000
2940.000000,1,8,179,3.133333
2940.000000,2,8,178,3.133333
2940.000000,3,9,120,3.133333
2940.000000,4,12,0,4.000000
3000.000000,0,8,181,65.000000
3000.000000,1,8,179,4.133333
3000.000000,2,8,178,4.133333
3000.000000,3,9,125,4.133333
3000.000000,4,12,0,0.866667
3060.000000,0,9,184,66.000000
3060.000000,1,9,182,0.033333
3060.000000,2,9,181,0.066667
3060.000000,3,9,125,0.033333
3060.000000,4,12,0,1.866667
3120.000000,0,9,184,67.000000
3120.000000,1,9,182,1.033333
3120.000000,2,9,181,1.066667
3120.000000,3,9,125,1.033333
3120.000000,4,12,0,2.866667
3180.000000,0,9,184,68.000000
3180.000000,1,9,182,2.033333
3180.000000,2,9,181,2.066667
3180.000000,3,9,125,2.033333
3180.000000,4,12,0,3.866667
3240.000000,0,9,184,69.000000
3240.000000,1,9,182,3.033333
3240.000000,2,9,181,3.066667
3240.000000,3,9,125,3.033333
3240.000000,4,12,0,4.866667
3300.000000,0,9,184,70.000000
3300.000000,1,9,182,4.033333
3300.000000,2,9,181,4.066667
3300.000000,3,10,151,4.033333
3300.000000,4,12,0,5.866667
3360.000000,0,10,185,71.000000
3360.000000,1,10,184,5.033333
3360.000000,2,10,182,5.066667
3360.000000,3,10,181,5.033333
3360.000000,4,12,0,6.866667
3420.000000,0,10,201,72.000000
3420.000000,1,10,200,0.466667
3420.000000,2,10,198,0.466667
3420.000000,3,10,198,0.466667
3420.000000,4,12,0,0.466667
3480.000000,0,10,201,73.000000
3480.000000,1,10,200,1.466667
3480.000000,2,10,198,1.466667
3480.000000,3,10,198,1.466667
3480.000000,4,12,0,1.466667
3540.000000,0,10,201,74.000000
3540.000000,1,10,200,2.466667
3540.000000,2,10,198,2.466667
3540.000000,3,10,198,2.466667
3540.000000,4,12,0,2.466667
3600.000000,0,10,201,0.000000
3600.000000,1,10,200,3.466667
3600.000000,2,10,198,3.466667
3600.000000,3,10,198,3.466667
3600.000000,4,12,0,3.466667
3660.000000,0,10,201,1.000000
3660.000000,1,10,200,4.466667
3660.000000,2,10,198,4.466667
3660.000000,3,10,198,4.466667
3660.000000,4,12,30,4.466667
3720.000000,0,11,215,2.000000
3720.000000,1,11,214,5.466667
3720.000000,2,11,212,5.466667
3720.000000,3,11,212,5.466667
3720.000000,4,12,60,5.466667
3780.000000,0,11,241,3.000000
3780.000000,1,11,240,0.166667
3780.000000,2,11,238,0.133333
3780.000000,3,11,238,0.133333
3780.000000,4,12,90,0.133333
3840.000000,0,11,241,4.000000
3840.000000,1,11,240,1.166667
3840.000000,2,11,238,1.133333
3840.000000,3,11,238,1.133333
3840.000000,4,12,120,1.133333
3900.000000,0,11,241,0.333333
3900.000000,1,11,240,2.166667
3900.000000,2,11,238,2.133333
3900.000000,3,11,238,2.133333
3900.000000,4,12,141,2.133333
3960.000000,0,11,241,1.333333
3960.000000,1,11,240,3.166667
3960.000000,2,11,238,3.133333
3960.000000,3,11,238,3.133333
3960.000000,4,12,141,3.133333
4020.000000,0,11,241,2.333333
4020.000000,1,11,240,4.166667
4020.000000,2,11,238,4.133333
4020.000000,3,11,238,4.133333
4020.000000,4,12,141,4.133333
4080.000000,0,12,243,3.333333
4080.000000,1,12,240,0.100000
4080.000000,2,12,239,0.133333
4080.000000,3,12,239,0.100000
4080.000000,4,12,141,0.133333
4140.000000,0,12,243,4.333333
4140.000000,1,12,240,1.100000
4140.000000,2,12,239,1.133333
4140.000000,3,12,239,1.100000
4140.000000,4,12,141,1.133333
4200.000000,0,12,243,5.333333
4200.000000,1,12,240,2.100000
4200.000000,2,12,239,2.133333
4200.000000,3,12,239,2.100000
4200.000000,4,13,151,2.133333
4260.000000,0,12,243,6.333333
4260.000000,1,12,240,3.100000
4260.000000,2,12,239,3.133333
4260.000000,3,12,239,3.100000
4260.000000,4,13,181,3.133333
4320.000000,0,12,243,7.333333
4320.000000,1,12,240,4.100000
4320.000000,2,12,239,4.133333
4320.000000,3,12,239,4.100000
4320.000000,4,13,211,4.133333
4380.000000,0,13,246,8.333333
4380.000000,1,13,244,5.100000
4380.000000,2,13,242,5.133333
4380.000000,3,13,243,5.100000
4380.000000,4,13,241,5.133333
4440.000000,0,13,256,0.633333
4440.000000,1,13,254,0.666667
4440.000000,2,13,252,0.666667
4440.000000,3,13,254,0.666667
4440.000000,4,13,252,0.666667
4500.000000,0,13,256,1.633333
4500.000000,1,13,254,1.666667
4500.000000,2,13,252,1.666667
4500.000000,3,13,254,1.666667
4500.000000,4,13,252,1.666667
4560.000000,0,13,256,2.633333
4560.000000,1,13,254,2.666667
4560.000000,2,13,252,2.666667
4560.000000,3,13,254,2.666667
4560.000000,4,13,252,2.666667
4620.000000,0,13,256,3.633333
4620.000000,1,13,254,3.666667
4620.000000,2,13,252,3.666667
4620.000000,3,13,254,3.666667
4620.000000,4,13,252,3.666667
4680.000000,0,13,256,4.633333
4680.000000,1,13,254,4.666667
4680.000000,2,13,252,4.666667
4680.000000,3,13,254,4.666667
4680.000000,4,13,252,4.666667
4740.000000,0,14,276,5.633333
4740.000000,1,14,274,5.666667
4740.000000,2,14,272,5.666667
4740.000000,3,14,274,5.666667
4740.000000,4,14,271,5.666667
4800.000000,0,14,296,0.366667
4800.000000,1,14,293,0.366667
4800.000000,2,14,291,0.366667
4800.000000,3,14,293,0.366667
4800.000000,4,14,290,0.366667
4860.000000,0,14,296,1.366667
4860.000000,1,14,293,1.366667
4860.000000,2,14,291,1.366667
4860.000000,3,14,293,1.366667
4860.000000,4,14,290,1.366667
4920.000000,0,14,296,2.366667
4920.000000,1,14,293,2.366667
4920.000000,2,14,291,2.366667
4920.000000,3,14,293,2.366667
4920.000000,4,14,290,2.366667
4980.000000,0,14,296,3.366667
4980.000000,1,14,293,3.366667
4980.000000,2,14,291,3.366667
4980.000000,3,14,293,3.366667
4980.000000,4,14,290,3.366667
5040.000000,0,14,296,4.366667
5040.000000,1,14,293,4.366667
5040.000000,2,14,291,4.366667
5040.000000,3,14,293,4.366667
5040.000000,4,14,290,4.366667
5100.000000,0,0,307,5.366667
5100.000000,1,0,304,5.366667
5100.000000,2,0,302,5.366667
5100.000000,3,0,304,5.366667
5100.000000,4,0,301,5.366667
5160.000000,0,0,337,6.366667
5160.000000,1,0,334,6.366667
5160.000000,2,0,332,6.366667
5160.000000,3,0,334,6.366667
5160.000000,4,0,331,6.366667
5220.000000,0,0,343,0.833333
5220.000000,1,0,340,0.800000
5220.000000,2,0,338,0.800000
5220.000000,3,0,340,0.800000
5220.000000,4,0,337,0.800000
5280.000000,0,0,343,1.833333
5280.000000,1,0,340,1.800000
5280.000000,2,0,338,1.800000
5280.000000,3,0,340,1.800000
5280.000000,4,0,337,1.800000
5340.000000,0,0,343,2.833333
5340.000000,1,0,340,2.800000
5340.000000,2,0,338,2.800000
5340.000000,3,0,340,2.800000
5340.000000,4,0,337,2.800000
5400.000000,0,0,343,3.833333
5400.000000,1,0,340,3.800000
5400.000000,2,0,338,3.800000
5400.000000,3,0,340,3.800000
5400.000000,4,0,337,3.800000
5460.000000,0,0,343,4.833333
5460.000000,1,0,340,4.800000
5460.000000,2,0,338,4.800000
5460.000000,3,0,340,4.800000
5460.000000,4,0,337,4.800000
5520.000000,0,1,368,5.833333
5520.000000,1,1,365,5.800000
5520.000000,2,1,363,5.800000
5520.000000,3,1,365,5.800000
5520.000000,4,1,363,5.800000
5580.000000,0,1,381,0.533333
5580.000000,1,1,378,0.566667
5580.000000,2,1,376,0.533333
5580.000000,3,1,377,0.533333
5580.000000,4,1,376,0.566667
5640.000000,0,1,381,1.533333
5640.000000,1,1,378,1.566667
5640.000000,2,1,376,1.533333
5640.000000,3,1,377,1.533333
5640.000000,4,1,376,1.566667
5700.000000,0,1,381,2.533333
5700.000000,1,1,378,2.566667
5700.000000,2,1,376,2.533333
5700.000000,3,1,377,2.533333
5700.000000,4,1,376,2.566667
5760.000000,0,1,381,3.533333
5760.000000,1,1,378,3.566667
5760.000000,2,1,376,3.533333
5760.000000,3,1,377,3.533333
5760.000000,4,1,376,3.566667
5820.000000,0,1,381,4.533333
5820.000000,1,1,378,4.566667
5820.000000,2,1,376,4.533333
5820.000000,3,1,377,4.533333
5820.000000,4,1,376,4.566667
5880.000000,0,2,399,5.533333
5880.000000,1,2,395,5.566667
5880.000000,2,2,393,5.533333
5880.000000,3,2,395,5.533333
5880.000000,4,2,393,5.566667
5940.000000,0,2,422,0.200000
5940.000000,1,2,419,0.200000
5940.000000,2,2,416,0.166667
5940.000000,3,2,419,0.200000
5940.000000,4,2,416,0.200000
6000.000000,0,2,422,1.200000
6000.000000,1,2,419,1.200000
6000.000000,2,2,416,1.166667
6000.000000,3,2,419,1.200000
6000.000000,4,2,416,1.200000
6060.000000,0,2,422,2.200000
6060.000000,1,2,419,2.200000
6060.000000,2,2,416,2.166667
6060.000000,3,2,419,2.200000
6060.000000,4,2,416,2.200000
6120.000000,0,2,422,3.200000
6120.000000,1,2,419,3.200000
6120.000000,2,2,416,3.166667
6120.000000,3,2,419,3.200000
6120.000000,4,2,416,3.200000
6180.000000,0,2,422,4.200000
6180.000000,1,2,419,4.200000
6180.000000,2,2,416,4.166667
6180.000000,3,2,419,4.200000
6180.000000,4,2,416,4.200000
6240.000000,0,3,428,5.200000
6240.000000,1,3,424,5.200000
6240.000000,2,3,422,5.166667
6240.000000,3,3,425,5.200000
6240.000000,4,3,422,5.200000
6300.000000,0,3,459,6.200000
6300.000000,1,3,455,6.200000
6300.000000,2,3,453,6.166667
6300.000000,3,3,456,6.200000
6300.000000,4,3,453,6.200000
6360.000000,0,3,463,0.833333
6360.000000,1,3,458,0.833333
6360.000000,2,3,457,0.866667
6360.000000,3,3,460,0.866667
6360.000000,4,3,457,0.833333
6420.000000,0,3,463,1.833333
6420.000000,1,3,458,1.833333
6420.000000,2,3,457,1.866667
6420.000000,3,3,460,1.866667
6420.000000,4,3,457,1.833333
6480.000000,0,3,463,2.833333
6480.000000,1,3,458,2.833333
6480.000000,2,3,457,2.866667
6480.000000,3,3,460,2.866667
6480.000000,4,3,457,2.833333
6540.000000,0,3,463,3.833333
6540.000000,1,3,458,3.833333
6540.000000,2,3,457,3.866667
6540.000000,3,3,460,3.866667
6540.000000,4,3,457,3.833333
6600.000000,0,3,463,4.833333
6600.000000,1,3,458,4.833333
6600.000000,2,3,457,4.866667
6600.000000,3,3,460,4.866667
6600.000000,4,3,457,4.833333
6660.000000,0,4,488,5.833333
6660.000000,1,4,484,5.833333
6660.000000,2,4,483,5.866667
6660.000000,3,4,485,5.866667
6660.000000,4,4,482,5.833333
6720.000000,0,4,509,0.300000
6720.000000,1,4,506,0.300000
6720.000000,2,4,505,0.266667
6720.000000,3,4,506,0.266667
6720.000000,4,4,504,0.300000
6780.000000,0,4,509,1.300000
6780.000000,1,4,506,1.300000
6780.000000,2,4,505,1.266667
6780.000000,3,4,506,1.266667
6780.000000,4,4,504,1.300000
6840.000000,0,4,509,2.300000
6840.000000,1,4,506,2.300000
6840.000000,2,4,505,2.266667
6840.000000,3,4,506,2.266667
6840.000000,4,4,504,2.300000
6900.000000,0,4,509,3.300000
6900.000000,1,4,506,3.300000
6900.000000,2,4,505,3.266667
6900.000000,3,4,506,3.266667
6900.000000,4,4,504,3.300000
6960.000000,0,4,509,4.300000
6960.000000,1,4,506,4.300000
6960.000000,2,4,505,4.266667
6960.000000,3,4,506,4.266667
6960.000000,4,4,504,4.300000
7020.000000,0,5,518,5.300000
7020.000000,1,5,514,5.300000
7020.000000,2,5,513,5.266667
7020.000000,3,5,515,5.266667
7020.000000,4,5,513,5.300000
7080.000000,0,5,548,6.300000
7080.000000,1,5,544,6.300000
7080.000000,2,5,543,6.266667
7080.000000,3,5,545,6.266667
7080.000000,4,5,543,6.300000
7140.000000,0,5,558,0.666667
7140.000000,1,5,553,0.700000
7140.000000,2,5,552,0.700000
7140.000000,3,5,554,0.700000
7140.000000,4,5,553,0.700000
7200.000000,0,5,558,1.666667
7200.000000,1,5,553,1.700000
7200.000000,2,5,552,1.700000
7200.000000,3,5,554,1.700000
7200.000000,4,5,553,1.700000
7260.000000,0,5,558,2.666667
7260.000000,1,5,553,2.700000
7260.000000,2,5,552,2.700000
7260.000000,3,5,554,2.700000
7260.000000,4,5,553,2.700000
7320.000000,0,5,558,3.666667
7320.000000,1,5,553,3.700000
7320.000000,2,5,552,3.700000
7320.000000,3,5,554,3.700000
7320.000000,4,5,553,3.700000
7380.000000,0,5,558,4.666667
7380.000000,1,5,553,4.700000
7380.000000,2,5,552,4.700000
7380.000000,3,5,554,4.700000
7380.000000,4,5,553,4.700000
7440.000000,0,6,579,5.666667
7440.000000,1,6,574,5.700000
7440.000000,2,6,573,5.700000
7440.000000,3,6,575,5.700000
7440.000000,4,6,573,5.700000
7500.000000,0,6,603,0.233333
7500.000000,1,6,597,0.200000
7500.000000,2,6,597,0.233333
7500.000000,3,6,598,0.233333
7500.000000,4,6,596,0.233333
7560.000000,0,6,603,1.233333
7560.000000,1,6,597,1.200000
7560.000000,2,6,597,1.233333
7560.000000,3,6,598,1.233333
7560.000000,4,6,596,1.233333
7620.000000,0,6,603,2.233333
7620.000000,1,6,597,2.200000
7620.000000,2,6,597,2.233333
7620.000000,3,6,598,2.233333
7620.000000,4,6,596,2.233333
7680.000000,0,6,603,3.233333
7680.000000,1,6,597,3.200000
7680.000000,2,6,597,3.233333
7680.000000,3,6,598,3.233333
7680.000000,4,6,596,3.233333
7740.000000,0,6,603,4.233333
7740.000000,1,6,597,4.200000
7740.000000,2,6,597,4.233333
7740.000000,3,6,598,4.233333
7740.000000,4,6,596,4.233333
7800.000000,0,7,609,5.233333
7800.000000,1,7,604,5.200000
7800.000000,2,7,604,5.233333
7800.000000,3,7,605,5.233333
7800.000000,4,7,603,5.233333
7860.000000,0,7,639,6.233333
7860.000000,1,7,634,6.200000
7860.000000,2,7,634,6.233333
7860.000000,3,7,635,6.233333
7860.000000,4,7,633,6.233333
7920.000000,0,7,650,0.600000
7920.000000,1,7,646,0.633333
7920.000000,2,7,645,0.633333
7920.000000,3,7,647,0.633333
7920.000000,4,7,645,0.600000
7980.000000,0,7,650,1.600000
7980.000000,1,7,646,1.633333
7980.000000,2,7,645,1.633333
7980.000000,3,7,647,1.633333
7980.000000,4,7,645,1.600000
8040.000000,0,7,650,2.600000
8040.000000,1,7,646,2.633333
8040.000000,2,7,645,2.633333
8040.000000,3,7,647,2.633333
8040.000000,4,7,645,2.600000
8100.000000,0,7,650,3.600000
8100.000000,1,7,646,3.633333
8100.000000,2,7,645,3.633333
8100.000000,3,7,647,3.633333
8100.000000,4,7,645,3.600000
8160.000000,0,7,650,4.600000
8160.000000,1,7,646,4.633333
8160.000000,2,7,645,4.633333
8160.000000,3,7,647,4.633333
8160.000000,4,7,645,4.600000
8220.000000,0,8,669,5.600000
8220.000000,1,8,665,5.633333
8220.000000,2,8,664,5.633333
8220.000000,3,8,665,5.633333
8220.000000,4,8,663,5.600000
8280.000000,0,8,696,0.133333
8280.000000,1,8,692,0.100000
8280.000000,2,8,691,0.100000
8280.000000,3,8,691,0.100000
8280.000000,4,8,690,0.133333
8340.000000,0,8,696,1.133333
8340.000000,1,8,692,1.100000
8340.000000,2,8,691,1.100000
8340.000000,3,8,691,1.100000
8340.000000,4,8,690,1.133333
8400.000000,0,8,696,2.133333
8400.000000,1,8,692,2.100000
8400.000000,2,8,691,2.100000
8400.000000,3,8,691,2.100000
8400.000000,4,8,690,2.133333
8460.000000,0,8,696,3.133333
8460.000000,1,8,692,3.100000
8460.000000,2,8,691,3.100000
8460.000000,3,8,691,3.100000
8460.000000,4,8,690,3.133333
8520.000000,0,8,696,4.133333
8520.000000,1,8,692,4.100000
8520.000000,2,8,691,4.100000
8520.000000,3,8,691,4.100000
8520.000000,4,8,690,4.133333
8580.000000,0,9,699,5.133333
8580.000000,1,9,695,5.100000
8580.000000,2,9,694,5.100000
8580.000000,3,9,695,5.100000
8580.000000,4,9,694,5.133333
8640.000000,0,9,729,6.133333
8640.000000,1,9,725,6.100000
8640.000000,2,9,724,6.100000
8640.000000,3,9,725,6.100000
8640.000000,4,9,724,6.133333
8700.000000,0,9,746,0.433333
8700.000000,1,9,742,0.433333
8700.000000,2,9,743,0.433333
8700.000000,3,9,743,0.400000
8700.000000,4,9,741,0.433333
8760.000000,0,9,746,1.433333
8760.000000,1,9,742,1.433333
8760.000000,2,9,743,1.433333
8760.000000,3,9,743,1.400000
8760.000000,4,9,741,1.433333
8820.000000,0,9,746,2.433333
8820.000000,1,9,742,2.433333
8820.000000,2,9,743,2.433333
8820.000000,3,9,743,2.400000
8820.000000,4,9,741,2.433333
8880.000000,0,9,746,3.433333
8880.000000,1,9,742,3.433333
8880.000000,2,9,743,3.433333
8880.000000,3,9,743,3.400000
8880.000000,4,9,741,3.433333
8940.000000,0,9,746,4.433333
8940.000000,1,9,742,4.433333
8940.000000,2,9,743,4.433333
8940.000000,3,9,743,4.400000
8940.000000,4,9,741,4.433333
9000.000000,0,10,759,5.433333
9000.000000,1,10,755,5.433333
9000.000000,2,10,755,5.433333
9000.000000,3,10,756,5.400000
9000.000000,4,10,754,5.433333
9060.000000,0,10,790,6.433333
9060.000000,1,10,786,6.433333
9060.000000,2,10,786,6.433333
9060.000000,3,10,787,6.400000
9060.000000,4,10,785,6.433333
9120.000000,0,10,792,0.900000
9120.000000,1,10,788,0.933333
9120.000000,2,10,788,0.900000
9120.000000,3,10,789,0.900000
9120.000000,4,10,787,0.900000
9180.000000,0,10,792,1.900000
9180.000000,1,10,788,1.933333
9180.000000,2,10,788,1.900000
9180.000000,3,10,789,1.900000
9180.000000,4,10,787,1.900000
9240.000000,0,10,792,2.900000
9240.000000,1,10,788,2.933333
9240.000000,2,10,788,2.900000
9240.000000,3,10,789,2.900000
9240.000000,4,10,787,2.900000
9300.000000,0,10,792,3.900000
9300.000000,1,10,788,3.933333
9300.000000,2,10,788,3.900000
9300.000000,3,10,789,3.900000
9300.000000,4,10,787,3.900000
9360.000000,0,10,792,4.900000
9360.000000,1,10,788,4.933333
9360.000000,2,10,788,4.900000
9360.000000,3,10,789,4.900000
9360.000000,4,10,787,4.900000
9420.000000,0,11,821,5.900000
9420.000000,1,11,816,5.933333
9420.000000,2,11,816,5.900000
9420.000000,3,11,817,5.900000
9420.000000,4,11,815,5.900000
9480.000000,0,11,840,0.366667
9480.000000,1,11,835,0.333333
9480.000000,2,11,835,0.333333
9480.000000,3,11,836,0.333333
9480.000000,4,11,834,0.333333
9540.000000,0,11,840,1.366667
9540.000000,1,11,835,1.333333
9540.000000,2,11,835,1.333333
9540.000000,3,11,836,1.333333
9540.000000,4,11,834,1.333333
9600.000000,0,11,840,2.366667
9600.000000,1,11,835,2.333333
9600.000000,2,11,835,2.333333
9600.000000,3,11,836,2.333333
9600.000000,4,11,834,2.333333
9660.000000,0,11,840,3.366667
9660.000000,1,11,835,3.333333
9660.000000,2,11,835,3.333333
9660.000000,3,11,836,3.333333
9660.000000,4,11,834,3.333333
9720.000000,0,11,840,4.366667
9720.000000,1,11,835,4.333333
9720.000000,2,11,835,4.333333
9720.000000,3,11,836,4.333333
9720.000000,4,11,834,4.333333
9780.000000,0,12,851,5.366667
9780.000000,1,12,846,5.333333
9780.000000,2,12,846,5.333333
9780.000000,3,12,847,5.333333
9780.000000,4,12,846,5.333333
9840.000000,0,12,881,6.366667
9840.000000,1,12,876,6.333333
9840.000000,2,12,876,6.333333
9840.000000,3,12,877,6.333333
9840.000000,4,12,876,6.333333
9900.000000,0,12,889,0.700000
9900.000000,1,12,884,0.700000
9900.000000,2,12,883,0.733333
9900.000000,3,12,885,0.733333
9900.000000,4,12,884,0.700000
9960.000000,0,12,889,1.700000
9960.000000,1,12,884,1.700000
9960.000000,2,12,883,1.733333
9960.000000,3,12,885,1.733333
9960.000000,4,12,884,1.700000
10020.000000,0,12,889,2.700000
10020.000000,1,12,884,2.700000
10020.000000,2,12,883,2.733333
10020.000000,3,12,885,2.733333
10020.000000,4,12,884,2.700000
10080.000000,0,12,889,3.700000
10080.000000,1,12,884,3.700000
10080.000000,2,12,883,3.733333
10080.000000,3,12,885,3.733333
10080.000000,4,12,884,3.700000
10140.000000,0,12,889,4.700000
10140.000000,1,12,884,4.700000
10140.000000,2,12,883,4.733333
10140.000000,3,12,885,4.733333
10140.000000,4,12,884,4.700000
10200.000000,0,13,911,5.700000
10200.000000,1,13,907,5.700000
10200.000000,2,13,906,5.733333
10200.000000,3,13,907,5.733333
10200.000000,4,13,906,5.700000
10260.000000,0,13,934,0.233333
10260.000000,1,13,929,0.233333
10260.000000,2,13,928,0.233333
10260.000000,3,13,930,0.233333
10260.000000,4,13,928,0.200000
10320.000000,0,13,934,1.233333
10320.000000,1,13,929,1.233333
10320.000000,2,13,928,1.233333
10320.000000,3,13,930,1.233333
10320.000000,4,13,928,1.200000
10380.000000,0,13,934,2.233333
10380.000000,1,13,929,2.233333
10380.000000,2,13,928,2.233333
10380.000000,3,13,930,2.233333
10380.000000,4,13,928,2.200000
10440.000000,0,13,934,3.233333
10440.000000,1,13,929,3.233333
10440.000000,2,13,928,3.233333
10440.000000,3,13,930,3.233333
10440.000000,4,13,928,3.200000
10500.000000,0,13,934,4.233333
10500.000000,1,13,929,4.233333
10500.000000,2,13,928,4.233333
10500.000000,3,13,930,4.233333
10500.000000,4,13,928,4.200000
10560.000000,0,14,942,5.233333
10560.000000,1,14,937,5.233333
10560.000000,2,14,936,5.233333
10560.000000,3,14,937,5.233333
10560.000000,4,14,936,5.200000
10620.000000,0,14,972,6.233333
10620.000000,1,14,967,6.233333
10620.000000,2,14,966,6.233333
10620.000000,3,14,967,6.233333
10620.000000,4,14,966,6.200000
10680.000000,0,14,987,0.500000
10680.000000,1,14,981,0.466667
10680.000000,2,14,981,0.500000
10680.000000,3,14,981,0.500000
10680.000000,4,14,980,0.500000
10740.000000,0,14,987,1.500000
10740.000000,1,14,981,1.466667
10740.000000,2,14,981,1.500000
10740.000000,3,14,981,1.500000
10740.000000,4,14,980,1.500000
10800.000000,0,14,987,2.500000
10800.000000,1,14,981,2.466667
10800.000000,2,14,981,2.500000
10800.000000,3,14,981,2.500000
10800.000000,4,14,980,2.500000
10860.000000,0,14,987,3.500000
10860.000000,1,14,981,3.466667
10860.000000,2,14,981,3.500000
10860.000000,3,14,981,3.500000
10860.000000,4,14,980,3.500000
10920.000000,0,14,987,4.500000
10920.000000,1,14,981,4.466667
10920.000000,2,14,981,4.500000
10920.000000,3,14,981,4.500000
10920.000000,4,14,980,4.500000
10980.000000,0,0,1002,5.500000
10980.000000,1,0,997,5.466667
10980.000000,2,0,997,5.500000
10980.000000,3,0,997,5.500000
10980.000000,4,0,996,5.500000
11040.000000,0,0,1032,6.500000
11040.000000,1,0,1027,6.466667
11040.000000,2,0,1027,6.500000
11040.000000,3,0,1027,6.500000
11040.000000,4,0,1026,6.500000
11100.000000,0,0,1034,0.866667
11100.000000,1,0,1030,0.900000
11100.000000,2,0,1030,0.866667
11100.000000,3,0,1030,0.900000
11100.000000,4,0,1029,0.866667
11160.000000,0,0,1034,1.866667
11160.000000,1,0,1030,1.900000
11160.000000,2,0,1030,1.866667
11160.000000,3,0,1030,1.900000
11160.000000,4,0,1029,1.866667
11220.000000,0,0,1034,2.866667
11220.000000,1,0,1030,2.900000
11220.000000,2,0,1030,2.866667
11220.000000,3,0,1030,2.900000
11220.000000,4,0,1029,2.866667
11280.000000,0,0,1034,3.866667
11280.000000,1,0,1030,3.900000
11280.000000,2,0,1030,3.866667
11280.000000,3,0,1030,3.900000
11280.000000,4,0,1029,3.866667
11340.000000,0,0,1034,4.866667
11340.000000,1,0,1030,4.900000
11340.000000,2,0,1030,4.866667
11340.000000,3,0,1030,4.900000
11340.000000,4,0,1029,4.866667
11400.000000,0,1,1062,5.866667
11400.000000,1,1,1057,5.900000
11400.000000,2,1,1058,5.866667
11400.000000,3,1,1057,5.900000
11400.000000,4,1,1056,5.866667
11460.000000,0,1,1091,6.866667
11460.000000,1,1,1086,6.900000
11460.000000,2,1,1087,6.866667
11460.000000,3,1,1086,6.900000
11460.000000,4,1,1085,6.866667
11520.000000,0,1,1093,0.966667
11520.000000,1,1,1088,0.933333
11520.000000,2,1,1090,0.966667
11520.000000,3,1,1088,0.933333
11520.000000,4,1,1086,0.933333
11580.000000,0,1,1093,1.966667
11580.000000,1,1,1088,1.933333
11580.000000,2,1,1090,1.966667
11580.000000,3,1,1088,1.933333
11580.000000,4,1,1086,1.933333
11640.000000,0,1,1093,2.966667
11640.000000,1,1,1088,2.933333
11640.000000,2,1,1090,2.966667
11640.000000,3,1,1088,2.933333
11640.000000,4,1,1086,2.933333
11700.000000,0,1,1093,3.966667
11700.000000,1,1,1088,3.933333
11700.000000,2,1,1090,3.966667
11700.000000,3,1,1088,3.933333
11700.000000,4,1,1086,3.933333
11760.000000,0,1,1093,4.966667
11760.000000,1,1,1088,4.933333
11760.000000,2,1,1090,4.966667
11760.000000,3,1,1088,4.933333
11760.000000,4,1,1086,4.933333
11820.000000,0,2,1122,5.966667
11820.000000,1,2,1118,5.933333
11820.000000,2,2,1119,5.966667
11820.000000,3,2,1117,5.933333
11820.000000,4,2,1116,5.933333
11880.000000,0,2,1141,0.366667
11880.000000,1,2,1137,0.333333
11880.000000,2,2,1137,0.333333
11880.000000,3,2,1135,0.366667
11880.000000,4,2,1135,0.366667
11940.000000,0,2,1141,1.366667
11940.000000,1,2,1137,1.333333
11940.000000,2,2,1137,1.333333
11940.000000,3,2,1135,1.366667
11940.000000,4,2,1135,1.366667
12000.000000,0,2,1141,2.366667
12000.000000,1,2,1137,2.333333
12000.000000,2,2,1137,2.333333
12000.000000,3,2,1135,2.366667
12000.000000,4,2,1135,2.366667
12060.000000,0,2,1141,3.366667
12060.000000,1,2,1137,3.333333
12060.000000,2,2,1137,3.333333
12060.000000,3,2,1135,3.366667
12060.000000,4,2,1135,3.366667
12120.000000,0,2,1141,4.366667
12120.000000,1,2,1137,4.333333
12120.000000,2,2,1137,4.333333
12120.000000,3,2,1135,4.366667
12120.000000,4,2,1135,4.366667
12180.000000,0,3,1152,5.366667
12180.000000,1,3,1148,5.333333
12180.000000,2,3,1149,5.333333
12180.000000,3,3,1147,5.366667
12180.000000,4,3,1147,5.366667
12240.000000,0,3,1182,6.366667
12240.000000,1,3,1178,6.333333
